NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S
 09161003;LERAN;42.990333;1.919167;391;20230515;14.8;1;10.8;1;2109;9;16.5;1;1637;9;12.4;1;13.7;1;5.7;1;;;;;0;9;4.1;1;;;6.9;1;260;1;1457;1;14.8;1;260;1;1534;9;;;;;;;;;;;;
 09161003;LERAN;42.990333;1.919167;391;20230516;0.4;1;10.1;1;230;9;15.9;1;1443;9;11.6;1;13.0;1;5.8;1;;;;;0;9;4.4;1;;;6.8;1;280;1;1438;1;13.2;1;300;1;1338;9;;;;;;;12.3;9;;;1525;9
 09161003;LERAN;42.990333;1.919167;391;20230517;0.0;1;8.3;1;443;9;15.9;1;1311;9;12.8;1;12.1;1;7.6;1;;;;;0;9;4.1;1;;;7.6;1;300;1;1137;9;15.0;1;300;1;914;9;;;;;;;14.0;9;;;914;9
 09161003;LERAN;42.990333;1.919167;391;20230518;0.0;1;10.0;1;629;9;14.5;1;1419;9;11.9;1;12.3;1;4.5;1;;;;;0;9;2.5;1;;;5.1;1;300;1;1515;9;10.8;1;280;1;1507;9;;;;;;;10.1;9;;;1508;9
 09161003;LERAN;42.990333;1.919167;391;20230519;0.2;1;10.6;1;636;9;14.6;1;1319;9;12.1;1;12.6;1;4.0;1;;;;;0;9;3.0;1;;;6.5;1;260;1;1217;9;12.3;1;250;1;1254;9;;;;;;;10.3;9;;;1208;9
 09161003;LERAN;42.990333;1.919167;391;20230520;0.0;1;10.5;1;2348;9;18.7;1;1350;9;14.4;1;14.6;1;8.2;1;;;;;0;9;2.5;1;;;5.1;1;290;1;1359;9;10.7;1;300;1;1353;9;;;;;;;8.6;9;;;1353;9
 09161003;LERAN;42.990333;1.919167;391;20230521;2.2;1;12.0;1;221;9;19.4;1;1647;9;14.7;1;15.7;1;7.4;1;;;;;0;9;1.1;1;;;2.6;1;280;1;524;9;6.3;1;290;1;402;9;;;;;;;5.9;9;;;402;9
 09161003;LERAN;42.990333;1.919167;391;20230522;3.2;1;12.7;1;452;9;19.6;1;1721;9;14.7;1;16.2;1;6.9;1;;;;;0;9;0.9;1;;;3.4;1;250;1;1346;9;5.7;1;260;1;1328;9;;;;;;;5.4;9;;;1344;9
 09161003;LERAN;42.990333;1.919167;391;20230523;4.6;1;11.5;1;318;9;22.9;1;1540;9;15.2;1;17.2;1;11.4;1;;;;;0;9;1.0;1;;;4.5;1;190;1;1645;9;7.6;1;190;1;1642;9;;;;;;;6.8;9;;;1642;9
 09161003;LERAN;42.990333;1.919167;391;20230524;20.8;1;8.9;1;353;9;22.0;1;1529;9;15.3;1;15.5;1;13.1;1;;;;;0;9;1.7;1;;;5.3;1;300;9;2120;9;12.1;1;330;9;2113;9;;;;;;;10.1;9;;;2116;9
 09161003;LERAN;42.990333;1.919167;391;20230525;0.8;1;13.4;1;47;9;18.5;1;1155;9;14.6;1;16.0;1;5.1;1;;;;;0;9;1.9;1;;;4.7;1;310;1;928;1;9.9;1;270;1;902;9;;;;;;;;;;;;
 09161003;LERAN;42.990333;1.919167;391;20230526;0.0;1;7.9;1;351;9;25.1;1;1340;9;17.2;1;16.5;1;17.2;1;;;;;0;9;1.6;1;;;4.7;1;110;1;1051;9;8.5;1;110;1;1101;9;;;;;;;7.6;9;;;1104;9
 09161003;LERAN;42.990333;1.919167;391;20230527;0.2;1;9.9;1;430;9;27.1;1;1252;9;18.8;1;18.5;1;17.2;1;;;;;0;9;0.8;1;;;3.1;1;40;1;1222;9;5.6;1;70;1;1229;9;;;;;;;5.3;9;;;1229;9
 09161003;LERAN;42.990333;1.919167;391;20230528;0.0;1;10.1;1;422;9;27.3;1;1414;9;19.2;1;18.7;1;17.2;1;;;;;0;9;1.2;1;;;4.5;1;100;1;1447;9;7.5;1;260;9;2007;9;;;;;;;7.0;9;;;2007;9
 09161003;LERAN;42.990333;1.919167;391;20230529;6.5;1;9.4;1;430;9;25.5;1;1254;9;16.4;1;17.5;1;16.1;1;;;;;0;9;1.1;1;;;;;;;;;8.5;1;250;1;1448;9;;;;;;;;;;;;
 09161003;LERAN;42.990333;1.919167;391;20230530;1.0;1;9.9;1;356;9;24.9;1;1255;9;16.3;1;17.4;1;15.0;1;;;;;0;9;0.8;1;;;5.1;1;180;1;1439;9;8.1;1;180;1;1436;9;;;;;;;7.7;9;;;1436;9
 09161003;LERAN;42.990333;1.919167;391;20230531;2.2;1;10.3;1;429;9;23.0;1;1007;9;16.4;1;16.7;1;12.7;1;;;;;0;9;1.6;1;;;6.7;1;120;1;1252;9;10.8;1;120;1;1246;9;;;;;;;9.7;9;;;1251;9
 09161003;LERAN;42.990333;1.919167;391;20230601;0.4;1;13.8;1;418;9;22.8;1;1434;9;17.4;1;18.3;1;9.0;1;;;;;0;9;1.9;1;;;5.6;1;120;1;1400;9;9.6;1;120;1;1426;9;;;;;;;9.1;9;;;1158;9
 09161003;LERAN;42.990333;1.919167;391;20230602;0.0;1;8.8;1;428;9;26.0;1;1348;9;17.4;1;17.4;1;17.2;1;;;;;0;9;1.3;1;;;4.6;1;70;1;1326;1;8.4;1;70;1;1559;9;;;;;;;;;;;;
 09161003;LERAN;42.990333;1.919167;391;20230603;0.2;1;9.5;1;416;9;25.7;1;1240;9;17.9;1;17.6;1;16.2;1;;;;;0;9;1.6;1;;;6.2;1;110;1;1329;9;9.3;1;110;1;1334;9;;;;;;;8.5;9;;;1334;9
 09161003;LERAN;42.990333;1.919167;391;20230604;0.0;1;9.5;1;435;9;25.4;1;1518;9;18.1;1;17.5;1;15.9;1;;;;;0;9;1.1;1;;;5.2;1;120;1;1402;9;8.6;1;110;1;1354;9;;;;;;;8.2;9;;;1354;9
 09161003;LERAN;42.990333;1.919167;391;20230605;0.6;1;10.5;1;417;9;26.6;1;1319;9;18.3;1;18.6;1;16.1;1;;;;;0;9;1.3;1;;;5.9;1;120;1;1555;9;10.0;1;120;1;1546;9;;;;;;;9.0;9;;;1546;9
 09161003;LERAN;42.990333;1.919167;391;20230606;0.2;1;11.1;1;414;9;27.0;1;1314;9;17.9;1;19.1;1;15.9;1;;;;;0;9;1.0;1;;;5.3;1;120;1;1350;9;10.4;1;140;1;1342;9;;;;;;;9.6;9;;;1342;9
 09161003;LERAN;42.990333;1.919167;391;20230607;0.0;1;10.3;1;407;9;26.0;1;1321;9;19.5;1;18.2;1;15.7;1;;;;;0;9;2.3;1;;;5.7;1;100;1;1503;9;9.4;1;80;1;1333;9;;;;;;;8.3;9;;;1246;9
 09161003;LERAN;42.990333;1.919167;391;20230608;0.0;1;16.6;1;432;9;27.2;1;1257;9;21.0;1;21.9;1;10.6;1;;;;;;;2.7;1;;;;;;;;;9.9;1;30;1;1341;9;;;;;;;;;;;;
 09161003;LERAN;42.990333;1.919167;391;20230609;8.6;1;14.5;1;1711;9;24.9;1;1102;9;18.8;1;19.7;1;10.4;1;;;;;0;9;1.4;1;;;8.4;1;320;1;1709;9;17.2;1;320;1;1704;9;;;;;;;14.4;9;;;1704;9
 09161003;LERAN;42.990333;1.919167;391;20230610;0.2;1;11.9;1;422;9;27.1;1;1434;9;19.9;1;19.5;1;15.2;1;;;;;0;9;1.1;1;;;3.2;1;280;1;1503;9;6.6;1;320;1;1443;9;;;;;;;5.5;9;;;1443;9
 09161003;LERAN;42.990333;1.919167;391;20230611;0.2;1;15.3;1;349;9;25.6;1;1127;9;19.7;1;20.5;1;10.3;1;;;;;0;9;1.1;1;;;4.8;1;230;1;1256;9;8.1;1;230;1;1249;9;;;;;;;7.3;9;;;1252;9
 09161003;LERAN;42.990333;1.919167;391;20230612;41.7;1;15.9;1;2236;9;24.7;1;;;19.4;1;20.3;1;8.8;1;;;;;0;9;1.4;1;;;;;;;;;8.0;1;;;;;;;;;;;;;;;;
 09161003;LERAN;42.990333;1.919167;391;20230613;16.3;1;13.3;1;;;24.5;1;;;18.2;1;18.9;1;11.2;1;;;;;0;9;1.7;1;;;;;;;;;8.1;1;;;;;;;;;;;;;;;;
 09161003;LERAN;42.990333;1.919167;391;20230614;0.0;1;15.7;1;;;23.6;1;1607;1;;;19.7;1;7.9;1;;;;;0;1;3.2;1;;;5.8;1;270;1;1526;1;12.7;1;300;1;1700;9;;;;;;;;;;;;
 09161003;LERAN;42.990333;1.919167;391;20230615;0.2;1;15.6;1;435;9;23.4;1;1517;9;18.3;1;19.5;1;7.8;1;;;;;0;9;1.9;1;;;3.7;1;300;1;630;9;8.2;1;280;1;1157;9;;;;;;;7.4;9;;;1157;9
 09161003;LERAN;42.990333;1.919167;391;20230616;0.2;1;12.2;1;409;9;27.4;1;1438;9;20.0;1;19.8;1;15.2;1;;;;;0;9;0.7;1;;;2.3;1;50;1;1123;9;5.6;1;310;1;1228;9;;;;;;;5.1;9;;;1303;9
 09161003;LERAN;42.990333;1.919167;391;20230617;3.4;1;13.1;1;409;9;31.6;1;1503;9;22.7;1;22.4;1;18.5;1;;;;;0;9;1.2;1;;;5.4;1;290;9;2115;9;11.6;1;290;9;2114;9;;;;;;;10.8;9;;;2114;9
 09161003;LERAN;42.990333;1.919167;391;20230618;0.0;1;16.5;1;431;9;27.6;1;1306;9;21.9;1;22.1;1;11.1;1;;;;;0;9;1.6;1;;;3.9;1;120;1;121;9;7.3;1;130;1;117;9;;;;;;;6.8;9;;;117;9
 09161003;LERAN;42.990333;1.919167;391;20230619;1.2;1;17.4;1;414;9;24.3;1;1232;9;20.7;1;20.9;1;6.9;1;;;;;0;9;2.0;1;;;6.3;1;120;1;1613;9;9.6;1;120;1;1620;9;;;;;;;8.9;9;;;1605;9
 09161003;LERAN;42.990333;1.919167;391;20230620;0.0;1;16.7;1;312;9;26.7;1;1346;9;22.1;1;21.7;1;10.0;1;;;;;0;9;2.1;1;;;5.0;1;80;1;1242;9;9.2;1;90;1;1221;9;;;;;;;8.5;9;;;1237;9
 09161003;LERAN;42.990333;1.919167;391;20230621;0.8;1;18.5;1;333;9;24.1;1;1717;9;20.3;1;21.3;1;5.6;1;;;;;0;9;1.2;1;;;3.6;1;290;1;1048;9;6.8;1;270;1;1047;9;;;;;;;6.1;9;;;1047;9
 09161003;LERAN;42.990333;1.919167;391;20230622;2.6;1;18.2;1;459;9;24.2;1;1337;9;20.3;1;21.2;1;6.0;1;;;;;0;9;2.5;1;;;4.7;1;290;1;228;9;10.3;1;290;1;227;9;;;;;;;9.4;9;;;1731;9
 09161003;LERAN;42.990333;1.919167;391;20230623;0.0;1;17.8;1;2121;9;26.7;1;1314;9;21.2;1;22.3;1;8.9;1;;;;;0;9;2.0;1;;;4.0;1;300;1;1656;9;7.6;1;320;1;1329;9;;;;;;;6.8;9;;;1651;9
 09161003;LERAN;42.990333;1.919167;391;20230624;0.2;1;13.0;1;414;9;29.8;1;1622;9;21.7;1;21.4;1;16.8;1;;;;;0;9;1.1;1;;;3.0;1;240;1;802;9;6.5;1;10;1;955;9;;;;;;;5.8;9;;;955;9
 09161003;LERAN;42.990333;1.919167;391;20230625;0.0;1;12.8;1;417;9;31.3;1;1344;9;23.4;1;22.1;1;18.5;1;;;;;0;9;1.8;1;;;4.5;1;310;1;1257;9;9.3;1;320;1;1255;9;;;;;;;8.3;9;;;1723;9
 09161003;LERAN;42.990333;1.919167;391;20230626;0.0;1;18.6;1;549;9;22.4;1;1318;9;20.3;1;20.5;1;3.8;1;;;;;0;9;2.3;1;;;3.7;1;280;1;1616;9;7.4;1;280;1;1310;9;;;;;;;6.7;9;;;1328;9
 09161003;LERAN;42.990333;1.919167;391;20230627;0.0;1;17.8;1;2244;9;25.9;1;1306;9;22.1;1;21.9;1;8.1;1;;;;;0;9;2.4;1;;;3.9;1;300;1;1022;9;9.2;1;300;1;1357;9;;;;;;;7.7;9;;;1357;9
 09161003;LERAN;42.990333;1.919167;391;20230628;0.0;1;15.1;1;423;9;26.8;1;1514;9;21.2;1;21.0;1;11.7;1;;;;;0;9;1.9;1;;;4.0;1;290;1;1025;9;7.9;1;320;1;1016;9;;;;;;;7.0;9;;;1556;9
 09161003;LERAN;42.990333;1.919167;391;20230629;7.4;1;13.8;1;428;9;23.1;1;1122;9;18.8;1;18.5;1;9.3;1;;;;;0;9;1.7;1;;;4.1;1;290;9;2041;9;9.4;1;300;9;2039;9;;;;;;;8.4;9;;;2040;9
 09161003;LERAN;42.990333;1.919167;391;20230630;1.0;1;14.0;1;428;9;20.6;1;1558;9;17.2;1;17.3;1;6.6;1;;;;;0;9;3.9;1;;;6.5;1;270;1;1233;9;13.3;1;300;1;827;9;;;;;;;11.3;9;;;1227;9
 09161003;LERAN;42.990333;1.919167;391;20230701;0.0;1;15.6;1;211;9;23.2;1;1244;9;19.6;1;19.4;1;7.6;1;;;;;0;9;3.8;1;;;6.6;1;290;1;1505;9;13.3;1;290;1;1458;9;;;;;;;12.1;9;;;1458;9
 09161003;LERAN;42.990333;1.919167;391;20230702;0.0;1;18.0;1;417;9;25.1;1;1609;9;21.0;1;21.6;1;7.1;1;;;;;0;9;3.1;1;;;5.7;1;310;1;1039;9;11.1;1;300;1;38;9;;;;;;;9.9;9;;;38;9
 09161003;LERAN;42.990333;1.919167;391;20230703;0.0;1;16.8;1;602;9;25.1;1;1628;9;19.8;1;21.0;1;8.3;1;;;;;0;9;1.8;1;;;3.9;1;280;1;152;9;7.5;1;300;1;1138;9;;;;;;;7.0;9;;;1138;9
 09161003;LERAN;42.990333;1.919167;391;20230704;0.0;1;15.5;1;2242;9;26.3;1;1148;9;21.1;1;20.9;1;10.8;1;;;;;0;9;1.3;1;;;4.0;1;290;9;2059;9;8.1;1;320;9;2051;9;;;;;;;6.9;9;;;2050;9
 09161003;LERAN;42.990333;1.919167;391;20230705;0.0;1;17.8;1;441;9;24.8;1;1510;9;20.7;1;21.3;1;7.0;1;;;;;0;9;1.6;1;;;3.2;1;310;1;923;9;6.8;1;310;1;51;9;;;;;;;6.3;9;;;51;9
 09161003;LERAN;42.990333;1.919167;391;20230706;0.2;1;16.1;1;529;9;29.1;1;1405;9;21.6;1;22.6;1;13.0;1;;;;;0;9;1.5;1;;;4.8;1;200;1;305;9;8.7;1;200;1;259;9;;;;;;;8.2;9;;;259;9
 09161003;LERAN;42.990333;1.919167;391;20230707;0.8;1;14.2;1;430;9;29.9;1;1342;9;22.3;1;22.1;1;15.7;1;;;;;0;9;2.8;1;;;7.2;1;90;1;1439;9;12.6;1;260;1;1930;9;;;;;;;11.5;9;;;1930;9
 09161003;LERAN;42.990333;1.919167;391;20230708;0.2;1;13.9;1;400;9;31.6;1;1207;9;23.6;1;22.8;1;17.7;1;;;;;0;9;1.4;1;;;5.2;1;100;1;1225;9;8.7;1;100;1;1317;9;;;;;;;7.9;9;;;1317;9
 09161003;LERAN;42.990333;1.919167;391;20230709;0.0;1;15.8;1;431;9;27.0;1;1310;9;22.7;1;21.4;1;11.2;1;;;;;0;9;1.3;1;;;3.6;1;300;1;1410;9;6.6;1;300;1;1405;9;;;;;;;6.0;9;;;1358;9
 09161003;LERAN;42.990333;1.919167;391;20230710;0.0;1;19.4;1;432;9;33.7;1;1609;9;26.4;1;26.6;1;14.3;1;;;;;0;9;0.8;1;;;2.8;1;30;1;1413;9;5.6;1;10;1;1412;9;;;;;;;5.1;9;;;1522;9
 09161003;LERAN;42.990333;1.919167;391;20230711;0.8;1;19.0;1;438;9;30.7;1;1333;9;24.7;1;24.9;1;11.7;1;;;;;0;9;1.3;1;;;4.7;1;310;9;2224;9;9.5;1;300;9;2205;9;;;;;;;8.7;9;;;2205;9
 09161003;LERAN;42.990333;1.919167;391;20230712;1.2;1;18.2;1;335;9;22.2;1;1352;9;20.0;1;20.2;1;4.0;1;;;;;0;9;2.2;1;;;3.8;1;280;1;1531;9;6.7;1;290;1;1530;9;;;;;;;6.2;9;;;1529;9
 09161003;LERAN;42.990333;1.919167;391;20230713;0.2;1;16.8;1;753;9;22.4;1;1254;9;19.0;1;19.6;1;5.6;1;;;;;0;9;2.1;1;;;4.0;1;270;1;1037;9;8.3;1;280;1;1332;9;;;;;;;7.4;9;;;1034;9
 09161003;LERAN;42.990333;1.919167;391;20230714;0.0;1;12.3;1;432;9;33.0;1;1358;9;23.2;1;22.7;1;20.7;1;;;;;0;9;2.0;1;;;5.3;1;110;1;1231;9;9.0;1;100;1;1153;9;;;;;;;8.4;9;;;1153;9
 09161003;LERAN;42.990333;1.919167;391;20230715;1.4;1;17.1;1;425;9;28.2;1;1052;9;20.7;1;22.7;1;11.1;1;;;;;0;9;2.2;1;;;6.3;1;300;1;1658;9;12.2;1;280;1;1703;9;;;;;;;10.8;9;;;1703;9
 09161003;LERAN;42.990333;1.919167;391;20230716;0.0;1;15.8;1;330;9;25.9;1;1631;9;20.2;1;20.9;1;10.1;1;;;;;0;9;1.4;1;;;2.9;1;240;1;1532;9;5.8;1;270;1;1412;9;;;;;;;5.4;9;;;1412;9
 09161003;LERAN;42.990333;1.919167;391;20230717;0.2;1;14.4;1;426;9;29.5;1;1634;9;22.3;1;22.0;1;15.1;1;;;;;0;9;0.9;1;;;2.5;1;20;1;953;9;5.2;1;320;1;1529;9;;;;;;;4.4;9;;;1446;9
 09161003;LERAN;42.990333;1.919167;391;20230718;0.4;1;16.0;1;425;9;34.5;1;1703;9;26.1;1;25.3;1;18.5;1;;;;;0;9;1.7;1;;;4.5;1;300;9;2231;9;10.0;1;310;9;2241;9;;;;;;;9.2;9;;;2241;9
 09161003;LERAN;42.990333;1.919167;391;20230719;0.0;1;19.7;1;421;9;24.6;1;1252;9;21.2;1;22.2;1;4.9;1;;;;;0;9;2.7;1;;;5.2;1;100;1;43;9;10.9;1;270;1;145;9;;;;;;;10.0;9;;;145;9
 09161003;LERAN;42.990333;1.919167;391;20230720;0.0;1;14.6;1;414;9;27.6;1;1419;9;21.8;1;21.1;1;13.0;1;;;;;0;9;1.8;1;;;4.3;1;290;9;2202;9;9.5;1;310;9;2153;9;;;;;;;8.5;9;;;2153;9
 09161003;LERAN;42.990333;1.919167;391;20230721;0.0;1;17.3;1;634;9;21.4;1;1417;9;19.3;1;19.4;1;4.1;1;;;;;0;9;2.4;1;;;4.5;1;250;1;1550;9;8.0;1;220;1;1556;9;;;;;;;7.3;9;;;106;9
 09161003;LERAN;42.990333;1.919167;391;20230722;0.2;1;13.7;1;406;9;26.1;1;1305;9;20.1;1;19.9;1;12.4;1;;;;;0;9;1.0;1;;;2.3;1;290;1;1457;9;5.5;1;280;1;1450;9;;;;;;;5.2;9;;;1450;9
 09161003;LERAN;42.990333;1.919167;391;20230723;0.0;1;12.6;1;457;9;32.9;1;1306;9;23.4;1;22.8;1;20.3;1;;;;;0;9;1.5;1;;;3.8;1;100;1;1134;9;7.8;1;80;1;1313;9;;;;;;;7.4;9;;;1313;9
 09161003;LERAN;42.990333;1.919167;391;20230724;2.0;1;17.4;1;641;9;23.2;1;1449;9;19.5;1;20.3;1;5.8;1;;;;;0;9;2.8;1;;;5.0;1;310;1;1637;9;9.7;1;300;1;1628;9;;;;;;;8.8;9;;;1628;9
 09161003;LERAN;42.990333;1.919167;391;20230725;3.6;1;13.7;1;1105;9;19.6;1;1404;9;16.7;1;16.7;1;5.9;1;;;;;0;9;3.6;1;;;6.3;1;310;1;1445;9;13.0;1;300;1;1440;9;;;;;;;10.8;9;;;1439;9
 09161003;LERAN;42.990333;1.919167;391;20230726;0.0;1;14.3;1;532;9;25.6;1;1558;9;20.3;1;20.0;1;11.3;1;;;;;0;9;2.2;1;;;4.3;1;300;1;924;9;8.6;1;300;1;1505;9;;;;;;;8.0;9;;;1746;9
 09161003;LERAN;42.990333;1.919167;391;20230727;26.5;1;12.5;1;450;9;32.0;1;1505;9;22.3;1;22.3;1;19.5;1;;;;;0;9;1.7;1;;;10.1;1;260;1;2003;1;19.1;1;260;1;2002;1;;;;;;;;;;;;
 09161003;LERAN;42.990333;1.919167;391;20230728;0.2;1;14.5;1;509;9;27.7;1;1628;9;21.1;1;21.1;1;13.2;1;;;;;0;9;0.9;1;;;3.0;1;310;1;1348;9;7.6;1;360;1;1350;9;;;;;;;6.2;9;;;1350;9
 09161003;LERAN;42.990333;1.919167;391;20230729;9.2;1;15.6;1;432;9;29.9;1;1422;9;22.9;1;22.8;1;14.3;1;;;;;0;9;1.5;1;;;4.4;1;300;1;1857;9;10.9;1;300;1;1851;9;;;;;;;8.9;9;;;1851;9
 09161003;LERAN;42.990333;1.919167;391;20230730;0.0;1;17.9;1;455;9;22.3;1;1501;9;19.9;1;20.1;1;4.4;1;;;;;0;9;2.5;1;;;4.3;1;230;1;1431;9;7.3;1;250;1;1640;9;;;;;;;6.4;9;;;1640;9
 09161003;LERAN;42.990333;1.919167;391;20230731;0.0;1;17.0;1;440;9;26.6;1;1604;9;21.1;1;21.8;1;9.6;1;;;;;0;9;2.2;1;;;4.1;1;300;1;1637;9;8.4;1;280;1;1723;9;;;;;;;7.3;9;;;1723;9
 09161003;LERAN;42.990333;1.919167;391;20230801;0.0;1;15.2;1;531;9;26.3;1;1057;9;21.3;1;20.8;1;11.1;1;;;;;0;9;2.6;1;;;6.3;1;310;1;1229;9;13.5;1;280;1;1438;9;;;;;;;12.3;9;;;1438;9
 09161003;LERAN;42.990333;1.919167;391;20230802;2.4;1;14.4;1;502;9;28.3;1;1641;9;21.4;1;21.4;1;13.9;1;;;;;0;9;2.1;1;;;6.0;1;310;1;1911;9;11.6;1;310;1;1921;9;;;;;;;10.3;9;;;2246;9
 09161003;LERAN;42.990333;1.919167;391;20230803;0.0;1;15.5;1;551;9;20.7;1;1406;9;17.6;1;18.1;1;5.2;1;;;;;0;9;3.2;1;;;5.4;1;250;1;826;9;10.2;1;260;1;818;9;;;;;;;9.3;9;;;1320;9
 09161003;LERAN;42.990333;1.919167;391;20230804;4.0;1;14.5;1;822;9;19.8;1;1310;9;16.8;1;17.2;1;5.3;1;;;;;0;9;4.5;1;;;7.6;1;260;1;1257;9;15.7;1;270;1;1343;9;;;;;;;14.2;9;;;1113;9
 09161003;LERAN;42.990333;1.919167;391;20230805;0.4;1;14.3;1;459;9;23.5;1;1532;9;18.4;1;18.9;1;9.2;1;;;;;0;9;4.5;1;;;7.5;1;290;9;2026;9;15.8;1;300;9;2018;9;;;;;;;13.6;9;;;2334;9
 09161003;LERAN;42.990333;1.919167;391;20230806;0.0;1;14.7;1;445;9;21.2;1;1402;9;17.7;1;18.0;1;6.5;1;;;;;0;9;3.7;1;;;6.8;1;300;1;20;9;14.2;1;290;1;18;9;;;;;;;13.2;9;;;1244;9
 09161003;LERAN;42.990333;1.919167;391;20230807;0.0;1;14.2;1;458;9;23.9;1;1627;9;17.6;1;19.1;1;9.7;1;;;;;0;9;1.9;1;;;4.3;1;280;1;16;9;8.5;1;320;1;14;9;;;;;;;7.7;9;;;12;9
 09161003;LERAN;42.990333;1.919167;391;20230808;0.2;1;8.6;1;437;9;27.8;1;1603;9;18.4;1;18.2;1;19.2;1;;;;;0;9;1.0;1;;;3.1;1;290;1;1112;9;6.5;1;310;1;1040;9;;;;;;;5.7;9;;;1054;9
 09161003;LERAN;42.990333;1.919167;391;20230809;0.0;1;10.0;1;453;9;32.9;1;1412;9;21.6;1;21.5;1;22.9;1;;;;;0;9;0.7;1;;;2.4;1;270;1;1424;9;4.4;1;260;1;1417;9;;;;;;;4.2;9;;;1422;9
 09161003;LERAN;42.990333;1.919167;391;20230810;0.0;1;15.2;1;403;9;29.4;1;1443;9;22.9;1;22.3;1;14.2;1;;;;;0;9;2.4;1;;;5.0;1;280;1;1504;9;9.4;1;300;1;438;9;;;;;;;9.0;9;;;438;9
 09161003;LERAN;42.990333;1.919167;391;20230811;0.2;1;16.1;1;151;9;32.0;1;1609;9;22.7;1;24.1;1;15.9;1;;;;;0;9;0.9;1;;;2.2;1;180;1;1006;9;5.0;1;150;1;1329;9;;;;;;;4.4;9;;;1330;9
 09161003;LERAN;42.990333;1.919167;391;20230812;0.0;1;13.8;1;443;9;30.4;1;1349;9;23.0;1;22.1;1;16.6;1;;;;;0;9;1.1;1;;;3.2;1;260;1;1358;9;6.6;1;230;1;1456;9;;;;;;;5.4;9;;;1146;9
 09161003;LERAN;42.990333;1.919167;391;20230813;0.0;1;16.2;1;505;9;31.9;1;1423;9;23.9;1;24.1;1;15.7;1;;;;;0;9;1.3;1;;;3.9;1;80;1;1657;9;6.8;1;90;1;1216;9;;;;;;;6.3;9;;;1255;9
 09161003;LERAN;42.990333;1.919167;391;20230814;0.2;1;20.6;1;2255;9;31.8;1;1146;9;24.5;1;26.2;1;11.2;1;;;;;0;9;2.3;1;;;6.1;1;110;1;1100;9;10.5;1;90;1;1037;9;;;;;;;9.6;9;;;1037;9
 09161003;LERAN;42.990333;1.919167;391;20230815;0.0;1;18.8;1;523;9;30.8;1;1404;9;23.7;1;24.8;1;12.0;1;;;;;0;9;1.6;1;;;3.6;1;290;1;255;9;6.6;1;300;1;1456;9;;;;;;;6.2;9;;;232;9
 09161003;LERAN;42.990333;1.919167;391;20230816;0.2;1;20.5;1;519;9;27.6;1;1510;9;23.3;1;24.1;1;7.1;1;;;;;0;9;1.0;1;;;3.1;1;60;1;1729;9;5.4;1;40;1;1342;9;;;;;;;4.9;9;;;1743;9
 09161003;LERAN;42.990333;1.919167;391;20230817;0.0;1;18.2;1;455;9;30.9;1;1506;9;23.7;1;24.6;1;12.7;1;;;;;0;9;1.7;1;;;4.1;1;110;1;1054;9;6.9;1;100;1;1011;9;;;;;;;6.3;9;;;1011;9
 09161003;LERAN;42.990333;1.919167;391;20230818;0.2;1;15.3;1;502;9;34.0;1;1359;9;24.4;1;24.7;1;18.7;1;;;;;0;9;2.2;1;;;7.1;1;110;1;1304;9;11.9;1;110;1;1325;9;;;;;;;10.7;9;;;1256;9
 09161003;LERAN;42.990333;1.919167;391;20230819;0.0;1;16.8;1;503;9;33.9;1;1450;9;25.0;1;25.4;1;17.1;1;;;;;0;9;0.9;1;;;3.0;1;290;1;1217;9;7.8;1;290;1;1213;9;;;;;;;6.7;9;;;1200;9
 09161003;LERAN;42.990333;1.919167;391;20230820;0.0;1;18.3;1;518;9;36.9;1;1427;9;27.5;1;27.6;1;18.6;1;;;;;0;9;1.0;1;;;2.6;1;280;1;1613;9;5.3;1;270;1;1610;9;;;;;;;4.7;9;;;1610;9
 09161003;LERAN;42.990333;1.919167;391;20230821;0.2;1;19.2;1;438;9;36.9;1;1514;9;26.9;1;28.1;1;17.7;1;;;;;0;9;0.8;1;;;2.7;1;300;1;1400;9;4.5;1;300;1;1359;9;;;;;;;4.2;9;;;1359;9
 09161003;LERAN;42.990333;1.919167;391;20230822;0.0;1;19.3;1;505;9;36.4;1;1437;9;27.0;1;27.9;1;17.1;1;;;;;0;9;0.8;1;;;2.2;1;300;1;1546;9;5.6;1;340;1;1439;9;;;;;;;5.0;9;;;1439;9
 09161003;LERAN;42.990333;1.919167;391;20230823;0.0;1;18.9;1;504;9;39.9;1;1324;9;29.0;1;29.4;1;21.0;1;;;;;0;9;1.0;1;;;3.9;1;150;1;1303;9;7.8;1;150;1;1258;9;;;;;;;7.4;9;;;1258;9
